orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg
6301600465,375145,6301600465, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600491, Canceled,-2,0,0.25,,6301600491,12/12/2024 10:17:47,12/12/24,1,, Stop,,21632.50,,21632.5,,,
6301600467,375145,6301600467, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21649.25,1,12/12/2024 10:17:47,6301600476, Filled,-2,0,0.25,,6301600476,12/12/2024 10:16:44,12/12/24,1,, Limit,21649.25,,21649.25,,1,21649.25,21649.25
6301600508,375145,6301600508, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21703.75,1,12/12/2024 10:42:02,6301600508, Filled,-2,0,0.25,,6301600508,12/12/2024 10:42:02,12/12/24,1,, Limit,21704.50,,21704.5,,1,21703.75,21703.75
6301600517,375145,6301600517, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600538, Canceled,-2,0,0.25,,6301600538,12/12/2024 10:48:35,12/12/24,1,, Stop,,21697.75,,21697.75,,,
6301600519,375145,6301600519, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600543, Canceled,-2,0,0.25,,6301600543,12/12/2024 10:48:47,12/12/24,1,, Limit,21716.75,,21716.75,,,,
6301600556,375145,6301600556, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21714.0,1,12/12/2024 10:48:52,6301600556, Filled,-2,0,0.25,,6301600556,12/12/2024 10:48:52,12/12/24,1,, Market,,,,,1,21714.00,21714.0
6301600572,375145,6301600572, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21814.75,1,12/13/2024 09:36:01,6301600572, Filled,-2,0,0.25,,6301600572,12/13/2024 09:36:01,12/13/24,1,, Limit,21813.50,,21813.5,,1,21814.75,21814.75
6301600581,375145,6301600581, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21824.75,1,12/13/2024 09:36:15,6301600581, Filled,-2,0,0.25,,6301600581,12/13/2024 09:36:02,12/13/24,1,, Stop,,21824.75,,21824.75,1,21824.75,21824.75
6301600583,375145,6301600583, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600587, Canceled,-2,0,0.25,,6301600587,12/13/2024 09:36:05,12/13/24,1,, Limit,21805.25,,21805.25,,,,
6301600604,375145,6301600604, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21879.0,1,12/13/2024 09:59:40,6301600604, Filled,-2,0,0.25,,6301600604,12/13/2024 09:59:35,12/13/24,1,, Limit,21879.00,,21879.0,,1,21879.00,21879.0
6301600613,375145,6301600613, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21867.0,1,12/13/2024 10:01:07,6301600619, Filled,-2,0,0.25,,6301600619,12/13/2024 09:59:42,12/13/24,1,, Stop,,21867.00,,21867.0,1,21867.00,21867.0
6301600615,375145,6301600615, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600624, Canceled,-2,0,0.25,,6301600624,12/13/2024 09:59:44,12/13/24,1,, Limit,21894.50,,21894.5,,,,
6301600641,375145,6301600641, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21866.5,1,12/13/2024 10:05:19,6301600641, Filled,-2,0,0.25,,6301600641,12/13/2024 10:05:19,12/13/24,1,, Limit,21866.50,,21866.5,,1,21866.50,21866.5
6301600650,375145,6301600650, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600656, Canceled,-2,0,0.25,,6301600656,12/13/2024 10:05:22,12/13/24,1,, Stop,,21874.75,,21874.75,,,
6301600652,375145,6301600652, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21854.0,1,12/13/2024 10:06:02,6301600661, Filled,-2,0,0.25,,6301600661,12/13/2024 10:05:27,12/13/24,1,, Limit,21854.00,,21854.0,,1,21854.00,21854.0
6301600678,375145,6301600678, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600678, Canceled,-2,0,0.25,,6301600678,12/13/2024 11:05:31,12/13/24,1,, Limit,21679.25,,21679.25,,,,
6301600685,375145,6301600685, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21685.25,1,12/13/2024 11:05:58,6301600685, Filled,-2,0,0.25,,6301600685,12/13/2024 11:05:58,12/13/24,1,, Market,,,,,1,21685.25,21685.25
6301600694,375145,6301600694, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600710, Canceled,-2,0,0.25,,6301600710,12/13/2024 11:06:20,12/13/24,1,, Stop,,21686.00,,21686.0,,,
6301600696,375145,6301600696, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21695.5,1,12/13/2024 11:06:24,6301600696, Filled,-2,0,0.25,,6301600696,12/13/2024 11:05:58,12/13/24,1,, Limit,21695.50,,21695.5,,1,21695.50,21695.5
6301600727,375145,6301600727, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600727, Canceled,-2,0,0.25,,6301600727,12/13/2024 12:19:55,12/13/24,1,, Limit,21723.00,,21723.0,,,,
6301600734,375145,6301600734, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600734, Canceled,-2,0,0.25,,6301600734,12/13/2024 14:33:32,12/13/24,1,, Stop,,21804.50,,21804.5,,,
6301600741,375145,6301600741, Sell,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21804.25,1,12/13/2024 14:36:23,6301600741, Filled,-2,0,0.25,,6301600741,12/13/2024 14:36:20,12/13/24,1,, Stop,,21804.50,,21804.5,1,21804.25,21804.25
6301600750,375145,6301600750, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,21803.5,1,12/13/2024 14:38:12,6301600771, Filled,-2,0,0.25,,6301600771,12/13/2024 14:37:51,12/13/24,1,, Stop,,21803.25,,21803.25,1,21803.50,21803.5
6301600752,375145,6301600752, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600756, Canceled,-2,0,0.25,,6301600756,12/13/2024 14:37:01,12/13/24,1,, Limit,21794.50,,21794.5,,,,
6301600788,375145,6301600788, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600788, Canceled,-2,0,0.25,,6301600788,12/13/2024 15:45:50,12/13/24,1,, Limit,21801.50,,21801.5,,,,
6301600795,375145,6301600795, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600795, Rejected,-2,0,0.25,,6301600795,12/13/2024 15:55:00,12/13/24,1,, Stop,,21798.00,,21798.0,,,
6301600798,375145,6301600798, Buy,MNQZ4,MNQ,Micro E-mini NASDAQ-100,,,,6301600798, Canceled,-2,0,0.25,,6301600798,12/13/2024 15:56:00,12/13/24,1,, Stop,,21797.75,,21797.75,,,
6301600811,375145,6301600811, Buy,NQH5,NQ,E-Mini NASDAQ 100,22258.75,1,12/17/2024 10:32:43,6301600811, Filled,-2,0,0.25,,6301600811,12/17/2024 10:32:42,12/17/24,1,, Limit,22258.75,,22258.75,,1,22258.75,22258.75
6301600822,375145,6301600822, Sell,NQH5,NQ,E-Mini NASDAQ 100,22259.25,1,12/17/2024 10:35:35,6301600863, Filled,-2,0,0.25,,6301600863,12/17/2024 10:35:10,12/17/24,1,, Stop,,22259.50,,22259.5,1,22259.25,22259.25
6301600825,375145,6301600825, Sell,NQH5,NQ,E-Mini NASDAQ 100,,,,6301600838, Canceled,-2,0,0.25,,6301600838,12/17/2024 10:32:53,12/17/24,1,, Limit,22271.75,,22271.75,,,,
6301600885,375145,6301600885, Buy,NQH5,NQ,E-Mini NASDAQ 100,22263.5,1,12/18/2024 11:21:20,6301600885, Filled,-2,0,0.25,,6301600885,12/18/2024 11:21:11,12/18/24,1,, Stop,,22263.25,,22263.25,1,22263.50,22263.5
6301600894,375145,6301600894, Sell,NQH5,NQ,E-Mini NASDAQ 100,22253.5,1,12/18/2024 11:21:28,6301600894, Filled,-2,0,0.25,,6301600894,12/18/2024 11:21:21,12/18/24,1,, Stop,,22253.50,,22253.5,1,22253.50,22253.5
6301600896,375145,6301600896, Sell,NQH5,NQ,E-Mini NASDAQ 100,,,,6301600896, Canceled,-2,0,0.25,,6301600896,12/18/2024 11:21:21,12/18/24,1,, Limit,22273.75,,22273.75,,,,
6301600912,375145,6301600912, Buy,NQH5,NQ,E-Mini NASDAQ 100,22263.25,1,12/18/2024 11:22:41,6301600912, Filled,-2,0,0.25,,6301600912,12/18/2024 11:22:40,12/18/24,1,, Stop,,22263.25,,22263.25,1,22263.25,22263.25
6301600921,375145,6301600921, Sell,NQH5,NQ,E-Mini NASDAQ 100,,,,6301600942, Canceled,-2,0,0.25,,6301600942,12/18/2024 11:25:01,12/18/24,1,, Stop,,22253.00,,22253.0,,,
6301600923,375145,6301600923, Sell,NQH5,NQ,E-Mini NASDAQ 100,22275.0,1,12/18/2024 11:25:20,6301600937, Filled,-2,0,0.25,,6301600937,12/18/2024 11:23:43,12/18/24,1,, Limit,22275.00,,22275.0,,1,22275.00,22275.0
6301600959,375145,6301600959, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21817.5,2,12/18/2024 15:23:03,6301600959, Filled,-2,0,0.25,,6301600959,12/18/2024 15:22:53,12/18/24,2,, Limit,21817.50,,21817.5,,2,21817.50,21817.5
6301600969,375145,6301600969, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21778.25,2,12/18/2024 15:25:28,6301600990, Filled,-2,0,0.25,,6301600990,12/18/2024 15:24:10,12/18/24,2,, Stop,,21778.50,,21778.5,2,21778.25,21778.25
6301600971,375145,6301600971, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301600980, Canceled,-2,0,0.25,,6301600980,12/18/2024 15:23:09,12/18/24,2,, Limit,21860.50,,21860.5,,,,
6301601007,375145,6301601007, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21738.75,2,12/18/2024 15:30:51,6301601020, Filled,-2,0,0.25,,6301601020,12/18/2024 15:30:40,12/18/24,2,, Limit,21738.75,,21738.75,,2,21738.75,21738.75
6301601031,375145,6301601031, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21710.75,2,12/18/2024 15:32:13,6301601047, Filled,-2,0,0.25,,6301601047,12/18/2024 15:32:12,12/18/24,2,, Stop,,21711.00,,21711.0,2,21710.75,21710.75
6301601033,375145,6301601033, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601042, Canceled,-2,0,0.25,,6301601042,12/18/2024 15:30:56,12/18/24,2,, Limit,21762.75,,21762.75,,,,
6301601064,375145,6301601064, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21589.5,1,12/18/2024 15:38:42,6301601064, Filled,-2,0,0.25,,6301601064,12/18/2024 15:38:42,12/18/24,1,, Limit,21590.00,,21590.0,,1,21589.50,21589.5
6301601073,375145,6301601073, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21569.0,1,12/18/2024 15:38:47,6301601073, Filled,-2,0,0.25,,6301601073,12/18/2024 15:38:42,12/18/24,1,, Stop,,21569.50,,21569.5,1,21569.00,21569.0
6301601075,375145,6301601075, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601075, Canceled,-2,0,0.25,,6301601075,12/18/2024 15:38:42,12/18/24,1,, Limit,21609.75,,21609.75,,,,
6301601091,375145,6301601091, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21523.5,2,12/18/2024 15:41:01,6301601091, Filled,-2,0,0.25,,6301601091,12/18/2024 15:41:01,12/18/24,2,, Market,,,,,2,21523.50,21523.5
6301601100,375145,6301601100, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21486.875,2,12/18/2024 15:41:20,6301601116, Filled,-2,0,0.25,,6301601116,12/18/2024 15:41:15,12/18/24,2,, Stop,,21487.25,,21487.25,2,21486.88,21486.875
6301601102,375145,6301601102, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601137, Canceled,-2,0,0.25,,6301601137,12/18/2024 15:41:20,12/18/24,1,, Limit,21543.75,,21543.75,,,,
6301601148,375145,6301601148, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21525.625,2,12/18/2024 15:42:08,6301601148, Filled,-2,0,0.25,,6301601148,12/18/2024 15:42:08,12/18/24,2,, Market,,,,,2,21525.63,21525.625
6301601163,375145,6301601163, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21498.75,2,12/18/2024 15:42:49,6301601193, Filled,-2,0,0.25,,6301601193,12/18/2024 15:42:44,12/18/24,2,, Stop,,21499.00,,21499.0,2,21498.75,21498.75
6301601165,375145,6301601165, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601165, Canceled,-2,0,0.25,,6301601165,12/18/2024 15:42:08,12/18/24,2,, Limit,21545.75,,21545.75,,,,
6301601212,375145,6301601212, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21502.75,2,12/18/2024 15:43:04,6301601212, Filled,-2,0,0.25,,6301601212,12/18/2024 15:43:04,12/18/24,2,, Market,,,,,2,21502.75,21502.75
6301601221,375145,6301601221, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21481.0,2,12/18/2024 15:43:26,6301601232, Filled,-2,0,0.25,,6301601232,12/18/2024 15:43:10,12/18/24,2,, Stop,,21481.50,,21481.5,2,21481.00,21481.0
6301601223,375145,6301601223, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601237, Canceled,-2,0,0.25,,6301601237,12/18/2024 15:43:15,12/18/24,2,, Limit,21530.75,,21530.75,,,,
6301601254,375145,6301601254, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21495.375,2,12/18/2024 15:44:05,6301601254, Filled,-2,0,0.25,,6301601254,12/18/2024 15:44:05,12/18/24,2,, Market,,,,,2,21495.38,21495.375
6301601269,375145,6301601269, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601275, Canceled,-2,0,0.25,,6301601275,12/18/2024 15:44:10,12/18/24,2,, Stop,,21517.75,,21517.75,,,
6301601271,375145,6301601271, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601271, Canceled,-2,0,0.25,,6301601271,12/18/2024 15:44:05,12/18/24,2,, Limit,21475.25,,21475.25,,,,
6301601289,375145,6301601289, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21505.125,2,12/18/2024 15:44:20,6301601289, Filled,-2,0,0.25,,6301601289,12/18/2024 15:44:20,12/18/24,2,AutoLiq, Market,,,,,2,21505.13,21505.125
6301601309,375145,6301601309, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601309, Rejected,-2,0,0.25,,6301601309,12/18/2024 15:45:48,12/18/24,1,, Market,,,,,,,
6301601318,375145,6301601318, Buy,NQH5,NQ,E-Mini NASDAQ 100,,,,6301601318, Canceled,-2,0,0.25,,6301601318,12/19/2024 14:41:10,12/19/24,1,, Stop,,21475.50,,21475.5,,,
6301601325,375145,6301601325, Sell,NQH5,NQ,E-Mini NASDAQ 100,21460.0,1,12/19/2024 15:14:25,6301601325, Filled,-2,0,0.25,,6301601325,12/19/2024 15:14:23,12/19/24,1,, Limit,21460.00,,21460.0,,1,21460.00,21460.0
6301601334,375145,6301601334, Buy,NQH5,NQ,E-Mini NASDAQ 100,21469.75,1,12/19/2024 15:15:05,6301601345, Filled,-2,0,0.25,,6301601345,12/19/2024 15:14:42,12/19/24,1,, Stop,,21469.75,,21469.75,1,21469.75,21469.75
6301601336,375145,6301601336, Buy,NQH5,NQ,E-Mini NASDAQ 100,,,,6301601340, Canceled,-2,0,0.25,,6301601340,12/19/2024 15:14:29,12/19/24,1,, Limit,21440.50,,21440.5,,,,
6301601362,375145,6301601362, Buy,NQH5,NQ,E-Mini NASDAQ 100,21502.75,1,12/19/2024 15:31:42,6301601362, Filled,-2,0,0.25,,6301601362,12/19/2024 15:31:32,12/19/24,1,, Stop,,21502.50,,21502.5,1,21502.75,21502.75
6301601371,375145,6301601371, Sell,NQH5,NQ,E-Mini NASDAQ 100,21487.0,1,12/19/2024 15:31:57,6301601392, Filled,-2,0,0.25,,6301601392,12/19/2024 15:31:57,12/19/24,1,, Stop,,21487.25,,21487.25,1,21487.00,21487.0
6301601373,375145,6301601373, Sell,NQH5,NQ,E-Mini NASDAQ 100,,,,6301601382, Canceled,-2,0,0.25,,6301601382,12/19/2024 15:31:48,12/19/24,1,, Limit,21514.00,,21514.0,,,,
6301601409,375145,6301601409, Buy,NQH5,NQ,E-Mini NASDAQ 100,,,,6301601409, Canceled,-2,0,0.25,,6301601409,12/19/2024 15:33:46,12/19/24,1,, Stop,,21475.75,,21475.75,,,
6301601421,375145,6301601421, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601421, Canceled,-2,0,0.25,,6301601421,12/20/2024 09:32:45,12/20/24,4,, Limit,21204.50,,21204.5,,,,
6301601428,375145,6301601428, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601428, Canceled,-2,0,0.25,,6301601428,12/20/2024 09:43:53,12/20/24,2,, Limit,21225.00,,21225.0,,,,
6301601435,375145,6301601435, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21270.25,1,12/20/2024 09:45:51,6301601435, Filled,-2,0,0.25,,6301601435,12/20/2024 09:45:48,12/20/24,1,, Limit,21270.25,,21270.25,,1,21270.25,21270.25
6301601445,375145,6301601445, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21254.5,1,12/20/2024 09:46:28,6301601451, Filled,-2,0,0.25,,6301601451,12/20/2024 09:46:04,12/20/24,1,, Stop,,21254.50,,21254.5,1,21254.50,21254.5
6301601447,375145,6301601447, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601461, Canceled,-2,0,0.25,,6301601461,12/20/2024 09:46:21,12/20/24,1,, Limit,21302.00,,21302.0,,,,
6301601478,375145,6301601478, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21224.25,2,12/20/2024 09:48:09,6301601478, Filled,-2,0,0.25,,6301601478,12/20/2024 09:47:44,12/20/24,2,, Limit,21224.25,,21224.25,,2,21224.25,21224.25
6301601487,375145,6301601487, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21182.0,2,12/20/2024 09:50:10,6301601513, Filled,-2,0,0.25,,6301601513,12/20/2024 09:48:42,12/20/24,2,, Stop,,21182.75,,21182.75,2,21182.00,21182.0
6301601489,375145,6301601489, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601508, Canceled,-2,0,0.25,,6301601508,12/20/2024 09:48:29,12/20/24,2,, Limit,21266.25,,21266.25,,,,
6301601530,375145,6301601530, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601530, Canceled,-2,0,0.25,,6301601530,12/20/2024 10:00:00,12/20/24,2,, Limit,21214.25,,21214.25,,,,
6301601537,375145,6301601537, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21273.0,4,12/20/2024 10:09:57,6301601537, Filled,-2,0,0.25,,6301601537,12/20/2024 10:09:52,12/20/24,4,, Limit,21273.00,,21273.0,,4,21273.00,21273.0
6301601552,375145,6301601552, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21248.0625,4,12/20/2024 10:10:07,6301601563, Filled,-2,0,0.25,,6301601563,12/20/2024 10:10:06,12/20/24,4,, Stop,,21249.50,,21249.5,4,21248.06,21248.0625
6301601554,375145,6301601554, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601584, Canceled,-2,0,0.25,,6301601584,12/20/2024 10:10:07,12/20/24,3,, Limit,21283.25,,21283.25,,,,
6301601595,375145,6301601595, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21256.75,4,12/20/2024 10:11:02,6301601595, Filled,-2,0,0.25,,6301601595,12/20/2024 10:11:02,12/20/24,4,, Market,,,,,4,21256.75,21256.75
6301601604,375145,6301601604, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601638, Canceled,-2,0,0.25,,6301601638,12/20/2024 10:11:24,12/20/24,3,, Stop,,21215.75,,21215.75,,,
6301601606,375145,6301601606, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,21278.75,4,12/20/2024 10:11:23,6301601625, Filled,-2,0,0.25,,6301601625,12/20/2024 10:11:19,12/20/24,4,, Limit,21278.75,,21278.75,,4,21278.75,21278.75
6301601655,375145,6301601655, Buy,MNQH5,MNQ,Micro E-mini NASDAQ-100,21345.5,2,12/20/2024 10:19:06,6301601658, Filled,-2,0,0.25,,6301601658,12/20/2024 10:19:00,12/20/24,2,, Stop,,21345.25,,21345.25,2,21345.50,21345.5
6301601669,375145,6301601669, Sell,MNQH5,MNQ,Micro E-mini NASDAQ-100,,,,6301601725, Canceled,-2,0,0.25,,6301601725,12/20/2024 10:23:18,12/20/24,2,, Stop,,21346.00,,21346.0,,,
